DateTime,Sensor_id,Vendor,SensorModel,LAT,LONG,Zone,Pm1_0,Pm2_5,Pm10,SO2,O3,CO,NO2,AlertTriggered,SensorStatus
2021-05-10T12:37:11,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T12:47:19,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T12:57:15,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:07:15,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:17:17,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:27:17,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:37:19,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:47:26,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T13:57:21,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:07:21,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:17:25,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:27:26,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:37:27,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:47:28,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T14:57:30,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:07:30,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:17:31,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:20:29,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:30:33,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:40:33,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T15:50:34,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:00:37,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:10:37,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:20:38,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:30:44,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:40:45,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T16:50:47,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:00:51,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:10:54,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:20:55,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:30:58,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:41:00,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T17:51:01,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:01:05,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:11:06,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:21:07,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:31:10,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:41:11,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:51:15,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T19:01:16,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T19:11:22,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T19:21:21,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T00:03:08,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,20,22,27,0,0,2,0,None,Normal
2021-05-10T00:13:09,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,30,38,0,0,0,0,None,Normal
2021-05-10T00:23:09,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,24,25,32,0,0,1,0,None,Normal
2021-05-10T00:33:12,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,33,31,40,0,0,0,0,None,Normal
2021-05-10T00:43:12,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,28,29,36,0,0,1,0,None,Normal
2021-05-10T00:53:13,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,28,27,32,0,0,0,0,None,Normal
2021-05-10T01:03:15,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,29,32,44,0,0,1,0,None,Normal
2021-05-10T01:13:15,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,29,30,38,0,0,1,0,None,Normal
2021-05-10T01:23:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,26,27,34,0,0,1,0,None,Normal
2021-05-10T01:33:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,30,32,44,0,0,0,0,None,Normal
2021-05-10T01:36:10,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,24,30,37,0,0,0,0,None,Normal
2021-05-10T01:46:14,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,26,33,46,0,0,0,0,None,Normal
2021-05-10T01:56:16,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,22,28,36,0,0,1,0,None,Normal
2021-05-10T02:06:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,33,28,38,0,0,0,0,None,Normal
2021-05-10T02:16:21,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,23,29,0,0,2,0,None,Normal
2021-05-10T02:26:18,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,27,29,38,0,0,2,0,None,Normal
2021-05-10T02:36:23,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,21,25,33,0,0,1,0,None,Normal
2021-05-10T02:46:25,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,30,27,33,0,0,2,0,None,Normal
2021-05-10T02:56:29,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,29,24,30,0,0,0,0,None,Normal
2021-05-10T03:06:34,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,24,22,28,0,0,2,0,None,Normal
2021-05-10T03:16:39,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,22,26,34,0,0,0,0,None,Normal
2021-05-10T03:26:40,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,19,20,27,0,0,1,0,None,Normal
2021-05-10T03:36:48,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,19,25,0,0,1,0,None,Normal
2021-05-10T03:46:46,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,19,19,23,0,0,1,0,None,Normal
2021-05-10T03:56:49,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,18,23,28,0,0,1,0,None,Normal
2021-05-10T04:06:50,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,20,15,20,0,0,1,0,None,Normal
2021-05-10T04:16:54,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,16,22,0,0,2,0,None,Normal
2021-05-10T04:26:56,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,17,22,0,0,1,0,None,Normal
2021-05-10T04:36:59,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,14,20,0,0,1,0,None,Normal
2021-05-10T04:47:01,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,17,17,21,0,0,0,0,None,Normal
2021-05-10T04:57:10,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,13,16,0,0,1,0,None,Normal
2021-05-10T05:07:07,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,11,17,25,0,0,1,0,None,Normal
2021-05-10T05:17:11,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,15,19,0,0,2,0,None,Normal
2021-05-10T05:27:12,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,12,15,0,0,1,0,None,Normal
2021-05-10T05:37:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,14,20,0,0,0,0,None,Normal
2021-05-10T05:47:27,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,12,15,0,0,1,0,None,Normal
2021-05-10T05:57:23,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,17,17,20,0,0,0,0,None,Normal
2021-05-10T06:07:23,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,22,23,29,0,0,1,0,None,Normal
2021-05-10T06:17:28,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,17,23,0,0,0,0,None,Normal
2021-05-10T06:27:30,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,11,14,17,0,0,0,0,None,Normal
2021-05-10T06:37:34,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,12,16,0,0,0,0,None,Normal
2021-05-10T06:47:35,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,12,15,21,0,0,1,0,None,Normal
2021-05-10T06:57:40,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,23,23,0,0,1,0,None,Normal
2021-05-10T07:07:43,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,16,22,0,0,1,0,None,Normal
2021-05-10T07:17:48,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,18,22,0,0,0,0,None,Normal
2021-05-10T07:27:50,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,18,23,0,0,1,0,None,Normal
2021-05-10T07:37:51,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,17,19,21,0,0,1,0,None,Normal
2021-05-10T07:47:58,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,24,31,0,0,1,0,None,Normal
2021-05-10T07:57:59,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,18,23,27,0,0,1,0,None,Normal
2021-05-10T08:08:00,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,18,22,28,0,0,1,0,None,Normal
2021-05-10T08:18:05,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,20,25,30,0,0,1,0,None,Normal
2021-05-10T08:28:07,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,32,39,0,0,1,0,None,Normal
2021-05-10T08:38:10,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,27,27,33,0,0,1,0,None,Normal
2021-05-10T08:48:11,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,22,26,34,0,0,1,0,None,Normal
2021-05-10T08:58:16,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,25,29,35,0,0,1,0,None,Normal
2021-05-10T09:08:18,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,26,31,36,0,0,1,0,None,Normal
2021-05-10T09:18:22,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,29,27,33,0,0,1,0,None,Normal
2021-05-10T09:28:23,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,27,32,39,0,0,2,0,None,Normal
2021-05-10T09:38:27,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,30,34,40,0,0,2,0,None,Normal
2021-05-10T09:48:29,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,29,30,39,0,0,1,0,None,Normal
2021-05-10T09:58:32,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,30,30,35,0,0,1,0,None,Normal
2021-05-10T10:08:34,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,33,30,36,0,0,1,0,None,Normal
2021-05-10T10:18:38,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,28,30,40,0,0,1,0,None,Normal
2021-05-10T10:28:41,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,27,26,35,0,0,1,0,None,Normal
2021-05-10T10:38:44,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,28,25,34,0,0,2,0,None,Normal
2021-05-10T10:48:45,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,23,18,23,0,0,1,0,None,Normal
2021-05-10T10:58:49,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,21,27,0,0,1,0,None,Normal
2021-05-10T11:08:53,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,20,25,0,0,1,0,None,Normal
2021-05-10T11:18:58,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,17,17,21,0,0,1,0,None,Normal
2021-05-10T11:28:59,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,17,21,0,0,2,0,None,Normal
2021-05-10T11:39:08,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,14,15,0,0,1,0,None,Normal
2021-05-10T11:49:06,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,11,14,18,0,0,1,0,None,Normal
2021-05-10T11:59:09,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,9,12,16,0,0,1,0,None,Normal
2021-05-10T12:09:10,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,13,18,0,0,1,0,None,Normal
2021-05-10T12:19:19,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,12,15,17,0,0,1,0,None,Normal
2021-05-10T12:29:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,6,9,12,0,0,1,0,None,Normal
2021-05-10T12:39:20,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,11,10,12,0,0,1,0,None,Normal
2021-05-10T12:49:21,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,10,8,10,0,0,1,0,None,Normal
2021-05-10T12:59:26,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,9,9,9,0,0,1,0,None,Normal
2021-05-10T13:09:28,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,6,9,11,0,0,1,0,None,Normal
2021-05-10T13:19:32,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,9,8,11,0,0,1,0,None,Normal
2021-05-10T13:29:32,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,9,9,12,0,0,1,0,None,Normal
2021-05-10T13:39:37,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,8,8,10,0,0,1,0,None,Normal
2021-05-10T13:49:41,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,9,8,10,0,0,1,0,None,Normal
2021-05-10T13:59:46,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,19,18,21,0,0,0,0,None,Normal
2021-05-10T14:09:51,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,18,25,0,0,1,0,None,Normal
2021-05-10T14:19:51,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,19,18,22,0,0,1,0,None,Normal
2021-05-10T14:29:53,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,18,16,20,0,0,1,0,None,Normal
2021-05-10T14:39:56,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,15,19,0,0,0,0,None,Normal
2021-05-10T14:50:02,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,17,23,0,0,0,0,None,Normal
2021-05-10T15:00:02,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,12,16,533,0,0,0,0,pm10,Normal
2021-05-10T15:10:06,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,19,22,0,0,0,0,None,Normal
2021-05-10T15:20:13,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,16,13,19,0,0,0,0,None,Normal
2021-05-10T15:30:14,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,17,25,0,0,0,0,None,Normal
2021-05-10T15:40:16,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,16,20,0,0,0,0,None,Normal
2021-05-10T15:50:17,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,20,18,21,0,0,0,0,None,Normal
2021-05-10T16:00:24,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,10,15,19,0,0,1,0,None,Normal
2021-05-10T16:10:23,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,12,15,22,0,0,0,0,None,Normal
2021-05-10T16:20:25,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,15,19,0,0,0,0,None,Normal
2021-05-10T16:30:31,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,15,20,0,0,0,0,None,Normal
2021-05-10T16:40:36,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,20,12,14,0,0,0,0,None,Normal
2021-05-10T16:50:36,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,17,21,0,0,0,0,None,Normal
2021-05-10T17:00:37,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,13,11,15,0,0,0,0,None,Normal
2021-05-10T17:10:42,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,11,18,22,0,0,0,0,None,Normal
2021-05-10T17:20:44,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,14,21,0,0,0,0,None,Normal
2021-05-10T17:30:45,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,17,12,15,0,0,0,0,None,Normal
2021-05-10T17:40:46,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,15,12,15,0,0,0,0,None,Normal
2021-05-10T17:50:50,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,13,19,0,0,0,0,None,Normal
2021-05-10T18:00:51,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,18,9,17,0,0,0,0,None,Normal
2021-05-10T18:10:55,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,14,15,19,0,0,0,0,None,Normal
2021-05-10T18:20:59,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,4,4,4,0,0,0,0,None,Normal
2021-05-10T18:31:01,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,0,0,0,0,0,0,0,None,Normal
2021-05-10T18:41:03,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,1,3,4,0,0,0,0,None,Normal
2021-05-10T18:51:04,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,0,4,5,0,0,0,0,None,Normal
2021-05-10T19:01:11,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,1,3,4,0,0,0,0,None,Normal
2021-05-10T19:11:18,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,5,5,5,0,0,0,0,None,Normal
2021-05-10T19:21:16,63db58629a2d20a7,ATT,AQM-01-00-01-00-01-00-GY,29.41661,-98.48408,Downtown,3,7,8,0,0,0,0,None,Normal
2021-05-09T00:02:40,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,11,16,21,0,0,0,0,None,Normal
2021-05-09T00:12:45,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,13,16,0,0,0,0,None,Normal
2021-05-09T00:22:46,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,15,19,0,0,0,0,None,Normal
2021-05-09T00:32:46,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,15,19,0,0,0,0,None,Normal
2021-05-09T00:42:46,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,15,19,0,0,0,0,None,Normal
2021-05-09T00:52:47,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,10,15,19,0,0,0,0,None,Normal
